Filial	Produto	Versão	Mês	Volume
F0008	00018	Orçado	mai	394
F0008	00018	Orçado	mai	2035
F0008	00018	Orçado	mai	328
F0008	00018	Orçado	mai	2757
F0008	00018	Orçado	mai	1313
F0008	00018	Orçado	mai	459
F0008	00018	Orçado	mai	591
F0008	00018	Orçado	mai	1969
F0008	00018	Orçado	mar	1084
F0008	00018	Orçado	mar	376
F0008	00018	Orçado	mar	111
F0008	00018	Orçado	mar	619
F0008	00018	Orçado	mar	221
F0008	00018	Orçado	mar	221
F0008	00018	Orçado	mar	465
F0008	00018	Orçado	mar	442
F0008	00018	Orçado	mar	730
F0008	00018	Orçado	mar	310
F0008	00018	Orçado	mar	199
F0008	00018	Orçado	mar	310
F0008	00018	Orçado	mar	3216
F0008	00018	Orçado	mar	1116
F0008	00018	Orçado	mar	328
F0008	00018	Orçado	mar	1838
F0008	00018	Orçado	mar	656
F0008	00018	Orçado	mar	656
F0008	00018	Orçado	mar	1378
F0008	00018	Orçado	mar	1313
F0008	00018	Orçado	mar	2166
F0008	00018	Orçado	mar	919
F0008	00018	Orçado	mar	591
F0008	00018	Orçado	mar	919
F0008	00018	Orçado	nov	155
F0008	00018	Orçado	nov	221
F0008	00018	Orçado	nov	243
F0008	00018	Orçado	nov	310
F0008	00018	Orçado	nov	459
F0008	00018	Orçado	nov	656
F0008	00018	Orçado	nov	722
F0008	00018	Orçado	nov	919
F0008	00018	Orçado	out	2588
F0008	00018	Orçado	out	221
F0008	00018	Orçado	out	487
F0008	00018	Orçado	out	332
F0008	00018	Orçado	out	310
F0008	00018	Orçado	out	442
F0008	00018	Orçado	out	664
F0008	00018	Orçado	out	155
F0008	00018	Orçado	out	1615
F0008	00018	Orçado	out	310
F0008	00018	Orçado	out	288
F0008	00018	Orçado	out	111
F0008	00018	Orçado	out	265
F0008	00018	Orçado	out	111
F0008	00018	Orçado	out	885
F0008	00018	Orçado	out	221
F0008	00018	Orçado	out	177
F0008	00018	Orçado	out	509
F0008	00018	Orçado	out	664
F0008	00018	Orçado	out	465
F0008	00018	Orçado	out	221
F0008	00018	Orçado	out	7680
F0008	00018	Orçado	out	656
F0008	00018	Orçado	out	1444
F0008	00018	Orçado	out	985
F0008	00018	Orçado	out	919
F0008	00018	Orçado	out	1313
F0008	00018	Orçado	out	1969
F0008	00018	Orçado	out	459
F0008	00018	Orçado	out	4792
F0008	00018	Orçado	out	919
F0008	00018	Orçado	out	853
F0008	00018	Orçado	out	328
F0008	00018	Orçado	out	788
F0008	00018	Orçado	out	328
F0008	00018	Orçado	out	2626
F0008	00018	Orçado	out	656
F0008	00018	Orçado	out	525
F0008	00018	Orçado	out	1510
F0008	00018	Orçado	out	1969
F0008	00018	Orçado	out	1378
F0008	00018	Orçado	out	656
F0008	00018	Orçado	set	2898
F0008	00018	Orçado	set	221
F0008	00018	Orçado	set	310
F0008	00018	Orçado	set	354
F0008	00018	Orçado	set	288
F0008	00018	Orçado	set	243
F0008	00018	Orçado	set	155
F0008	00018	Orçado	set	354
F0008	00018	Orçado	set	465
F0008	00018	Orçado	set	509
F0008	00018	Orçado	set	376
F0008	00018	Orçado	set	376
F0008	00018	Orçado	set	553
F0008	00018	Orçado	set	420
F0008	00018	Orçado	set	575
F0008	00018	Orçado	set	310
F0008	00018	Orçado	set	8599
F0008	00018	Orçado	set	656
F0008	00018	Orçado	set	919
F0008	00018	Orçado	set	1050
F0008	00018	Orçado	set	853
F0008	00018	Orçado	set	722
F0008	00018	Orçado	set	459
F0008	00018	Orçado	set	1050
F0008	00018	Orçado	set	1378
F0008	00018	Orçado	set	1510
F0008	00018	Orçado	set	1116
F0008	00018	Orçado	set	1116
F0008	00018	Orçado	set	1641
F0008	00018	Orçado	set	1247
F0008	00018	Orçado	set	1707
F0008	00018	Orçado	set	919
F0009	00018	Orçado	abr	3348
F0009	00018	Orçado	abr	3676
F0009	00018	Orçado	abr	328
F0009	00018	Orçado	abr	263
F0009	00018	Orçado	abr	591
F0009	00018	Orçado	abr	3348
F0009	00018	Orçado	abr	656
F0009	00018	Orçado	abr	9223
F0009	00018	Orçado	abr	10127
F0009	00018	Orçado	abr	904
F0009	00018	Orçado	abr	723
F0009	00018	Orçado	abr	1628
F0009	00018	Orçado	abr	9223
F0009	00018	Orçado	abr	1808
F0009	00018	Orçado	ago	2166
F0009	00018	Orçado	ago	591
F0009	00018	Orçado	ago	2297
F0009	00018	Orçado	ago	5968
F0009	00018	Orçado	ago	1628
F0009	00018	Orçado	ago	6329
F0009	00018	Orçado	dez	1116
F0009	00018	Orçado	dez	3074
F0009	00018	Orçado	fev	853
F0009	00018	Orçado	fev	788
F0009	00018	Orçado	fev	853
F0009	00018	Orçado	fev	2232
F0009	00018	Orçado	fev	788
F0009	00018	Orçado	fev	1313
F0009	00018	Orçado	fev	853
F0009	00018	Orçado	fev	2351
F0009	00018	Orçado	fev	2170
F0009	00018	Orçado	fev	2351
F0009	00018	Orçado	fev	6149
F0009	00018	Orçado	fev	2170
F0009	00018	Orçado	fev	3617
F0009	00018	Orçado	fev	2351
F0009	00018	Orçado	jan	3413
F0009	00018	Orçado	jan	6564
F0009	00018	Orçado	jan	1313
F0009	00018	Orçado	jan	985
F0009	00018	Orçado	jan	2823
F0009	00018	Orçado	jan	591
F0009	00018	Orçado	jan	9404
F0009	00018	Orçado	jan	18084
F0009	00018	Orçado	jan	3617
F0009	00018	Orçado	jan	2713
F0009	00018	Orçado	jan	7776
F0009	00018	Orçado	jan	1628
F0009	00018	Orçado	jul	722
F0009	00018	Orçado	jul	2691
F0009	00018	Orçado	jul	656
F0009	00018	Orçado	jul	3676
F0009	00018	Orçado	jul	2560
F0009	00018	Orçado	jul	1989
F0009	00018	Orçado	jul	7414
F0009	00018	Orçado	jul	1808
F0009	00018	Orçado	jul	10127
F0009	00018	Orçado	jul	7053
F0009	00018	Orçado	jun	3610
F0009	00018	Orçado	jun	3610
F0009	00018	Orçado	jun	656
F0009	00018	Orçado	jun	263
F0009	00018	Orçado	jun	591
F0009	00018	Orçado	jun	1838
F0009	00018	Orçado	jun	525
F0009	00018	Orçado	jun	985
F0009	00018	Orçado	jun	1510
F0009	00018	Orçado	jun	2691
F0009	00018	Orçado	jun	9946
F0009	00018	Orçado	jun	9946
F0009	00018	Orçado	jun	1808
F0009	00018	Orçado	jun	723
F0009	00018	Orçado	jun	1628
F0009	00018	Orçado	jun	5064
F0009	00018	Orçado	jun	1447
F0009	00018	Orçado	jun	2713
F0009	00018	Orçado	jun	4159
F0009	00018	Orçado	jun	7414
F0009	00018	Orçado	mai	788
F0009	00018	Orçado	mai	722
F0009	00018	Orçado	mai	853
F0009	00018	Orçado	mai	722
F0009	00018	Orçado	mai	722
F0009	00018	Orçado	mai	2170
F0009	00018	Orçado	mai	1989
F0009	00018	Orçado	mai	2351
F0009	00018	Orçado	mai	1989
F0009	00018	Orçado	mai	1989
F0009	00018	Orçado	mar	919
F0009	00018	Orçado	mar	3479
F0009	00018	Orçado	mar	2100
F0009	00018	Orçado	mar	656
F0009	00018	Orçado	mar	985
F0009	00018	Orçado	mar	1641
F0009	00018	Orçado	mar	656
F0009	00018	Orçado	mar	2532
F0009	00018	Orçado	mar	9585
F0009	00018	Orçado	mar	5787
F0009	00018	Orçado	mar	1808
F0009	00018	Orçado	mar	2713
F0009	00018	Orçado	mar	4521
F0009	00018	Orçado	mar	1808
F0009	00018	Orçado	nov	1444
F0009	00018	Orçado	nov	722
F0009	00018	Orçado	nov	3978
F0009	00018	Orçado	nov	1989
F0009	00018	Orçado	out	3151
F0009	00018	Orçado	out	5317
F0009	00018	Orçado	out	6170
F0009	00018	Orçado	out	2954
F0009	00018	Orçado	out	1904
F0009	00018	Orçado	out	1838
F0009	00018	Orçado	out	1904
F0009	00018	Orçado	out	788
F0009	00018	Orçado	out	788
F0009	00018	Orçado	out	591
F0009	00018	Orçado	out	3741
F0009	00018	Orçado	out	1838
F0009	00018	Orçado	out	985
F0009	00018	Orçado	out	1641
F0009	00018	Orçado	out	985
F0009	00018	Orçado	out	8680
F0009	00018	Orçado	out	14648
F0009	00018	Orçado	out	16999
F0009	00018	Orçado	out	8138
F0009	00018	Orçado	out	5244
F0009	00018	Orçado	out	5064
F0009	00018	Orçado	out	5244
F0009	00018	Orçado	out	2170
F0009	00018	Orçado	out	2170
F0009	00018	Orçado	out	1628
F0009	00018	Orçado	out	10308
F0009	00018	Orçado	out	5064
F0009	00018	Orçado	out	2713
F0009	00018	Orçado	out	4521
F0009	00018	Orçado	out	2713
F0009	00018	Orçado	set	2100
F0009	00018	Orçado	set	1969
F0009	00018	Orçado	set	1969
F0009	00018	Orçado	set	525
F0009	00018	Orçado	set	394
F0009	00018	Orçado	set	5787
F0009	00018	Orçado	set	5425
F0009	00018	Orçado	set	5425
F0009	00018	Orçado	set	1447
F0009	00018	Orçado	set	1085
F0010	00018	Orçado	abr	346
F0010	00018	Orçado	abr	944
F0010	00018	Orçado	abr	1668
F0010	00018	Orçado	abr	126
F0010	00018	Orçado	abr	535
F0010	00018	Orçado	abr	2014
F0010	00018	Orçado	abr	1253
F0010	00018	Orçado	abr	3417
F0010	00018	Orçado	abr	6037
F0010	00018	Orçado	abr	456
F0010	00018	Orçado	abr	1937
F0010	00018	Orçado	abr	7290
F0010	00018	Orçado	ago	126
F0010	00018	Orçado	ago	314
F0010	00018	Orçado	ago	126
F0010	00018	Orçado	ago	472
F0010	00018	Orçado	ago	723
F0010	00018	Orçado	ago	456
F0010	00018	Orçado	ago	1139
F0010	00018	Orçado	ago	456
F0010	00018	Orçado	ago	1709
F0010	00018	Orçado	ago	2620
F0010	00018	Orçado	dez	1321
F0010	00018	Orçado	dez	1165
F0010	00018	Orçado	dez	314
F0010	00018	Orçado	dez	4784
F0010	00018	Orçado	dez	4215
F0010	00018	Orçado	dez	1139
F0010	00018	Orçado	fev	188
F0010	00018	Orçado	fev	819
F0010	00018	Orçado	fev	683
F0010	00018	Orçado	fev	2962
F0010	00018	Orçado	jan	314
F0010	00018	Orçado	jan	1139
F0010	00018	Orçado	jul	377
F0010	00018	Orçado	jul	1133
F0010	00018	Orçado	jul	1228
F0010	00018	Orçado	jul	314
F0010	00018	Orçado	jul	221
F0010	00018	Orçado	jul	251
F0010	00018	Orçado	jul	221
F0010	00018	Orçado	jul	504
F0010	00018	Orçado	jul	95
F0010	00018	Orçado	jul	723
F0010	00018	Orçado	jul	535
F0010	00018	Orçado	jul	1367
F0010	00018	Orçado	jul	4101
F0010	00018	Orçado	jul	4443
F0010	00018	Orçado	jul	1139
F0010	00018	Orçado	jul	797
F0010	00018	Orçado	jul	911
F0010	00018	Orçado	jul	797
F0010	00018	Orçado	jul	1823
F0010	00018	Orçado	jul	342
F0010	00018	Orçado	jul	2620
F0010	00018	Orçado	jul	1937
F0010	00018	Orçado	jun	251
F0010	00018	Orçado	jun	126
F0010	00018	Orçado	jun	314
F0010	00018	Orçado	jun	284
F0010	00018	Orçado	jun	1007
F0010	00018	Orçado	jun	314
F0010	00018	Orçado	jun	756
F0010	00018	Orçado	jun	693
F0010	00018	Orçado	jun	630
F0010	00018	Orçado	jun	1133
F0010	00018	Orçado	jun	126
F0010	00018	Orçado	jun	911
F0010	00018	Orçado	jun	456
F0010	00018	Orçado	jun	1139
F0010	00018	Orçado	jun	1025
F0010	00018	Orçado	jun	3645
F0010	00018	Orçado	jun	1139
F0010	00018	Orçado	jun	2734
F0010	00018	Orçado	jun	2506
F0010	00018	Orçado	jun	2278
F0010	00018	Orçado	jun	4101
F0010	00018	Orçado	jun	456
F0010	00018	Orçado	mai	221
F0010	00018	Orçado	mai	567
F0010	00018	Orçado	mai	598
F0010	00018	Orçado	mai	977
F0010	00018	Orçado	mai	221
F0010	00018	Orçado	mai	188
F0010	00018	Orçado	mai	1731
F0010	00018	Orçado	mai	797
F0010	00018	Orçado	mai	2050
F0010	00018	Orçado	mai	2164
F0010	00018	Orçado	mai	3531
F0010	00018	Orçado	mai	797
F0010	00018	Orçado	mai	683
F0010	00018	Orçado	mai	6265
F0010	00018	Orçado	mar	1321
F0010	00018	Orçado	mar	630
F0010	00018	Orçado	mar	1070
F0010	00018	Orçado	mar	567
F0010	00018	Orçado	mar	472
F0010	00018	Orçado	mar	126
F0010	00018	Orçado	mar	440
F0010	00018	Orçado	mar	4784
F0010	00018	Orçado	mar	2278
F0010	00018	Orçado	mar	3873
F0010	00018	Orçado	mar	2050
F0010	00018	Orçado	mar	1709
F0010	00018	Orçado	mar	456
F0010	00018	Orçado	mar	1595
F0010	00018	Orçado	nov	126
F0010	00018	Orçado	nov	567
F0010	00018	Orçado	nov	251
F0010	00018	Orçado	nov	456
F0010	00018	Orçado	nov	2050
F0010	00018	Orçado	nov	911
F0010	00018	Orçado	out	535
F0010	00018	Orçado	out	912
F0010	00018	Orçado	out	977
F0010	00018	Orçado	out	409
F0010	00018	Orçado	out	598
F0010	00018	Orçado	out	377
F0010	00018	Orçado	out	2172
F0010	00018	Orçado	out	598
F0010	00018	Orçado	out	1007
F0010	00018	Orçado	out	1858
F0010	00018	Orçado	out	2298
F0010	00018	Orçado	out	504
F0010	00018	Orçado	out	409
F0010	00018	Orçado	out	1937
F0010	00018	Orçado	out	3303
F0010	00018	Orçado	out	3531
F0010	00018	Orçado	out	1481
F0010	00018	Orçado	out	2164
F0010	00018	Orçado	out	1367
F0010	00018	Orçado	out	7860
F0010	00018	Orçado	out	2164
F0010	00018	Orçado	out	3645
F0010	00018	Orçado	out	6721
F0010	00018	Orçado	out	8316
F0010	00018	Orçado	out	1823
F0010	00018	Orçado	out	1481
F0010	00018	Orçado	set	1102
F0010	00018	Orçado	set	314
F0010	00018	Orçado	set	1416
F0010	00018	Orçado	set	126
F0010	00018	Orçado	set	95
F0010	00018	Orçado	set	661
F0010	00018	Orçado	set	3987
F0010	00018	Orçado	set	1139
F0010	00018	Orçado	set	5126
F0010	00018	Orçado	set	456
F0010	00018	Orçado	set	342
F0010	00018	Orçado	set	2392
F0001	00019	Orçado	abr	2720
F0001	00019	Orçado	abr	4603
F0001	00019	Orçado	abr	2511
F0001	00019	Orçado	abr	2929
F0001	00019	Orçado	abr	13182
F0001	00019	Orçado	abr	2929
F0001	00019	Orçado	abr	2825
F0001	00019	Orçado	abr	6905
F0001	00019	Orçado	abr	12345
F0001	00019	Orçado	abr	8370
F0001	00019	Orçado	abr	2197
F0001	00019	Orçado	abr	5022
F0001	00019	Orçado	abr	2720
F0001	00019	Orçado	abr	4603
F0001	00019	Orçado	abr	2511
F0001	00019	Orçado	abr	2929
F0001	00019	Orçado	abr	13182
F0001	00019	Orçado	abr	2929
F0001	00019	Orçado	abr	2825
F0001	00019	Orçado	abr	6905
F0001	00019	Orçado	abr	12345
F0001	00019	Orçado	abr	8370
F0001	00019	Orçado	abr	2197
F0001	00019	Orçado	abr	5022
F0001	00019	Orçado	ago	2720
F0001	00019	Orçado	ago	6486
F0001	00019	Orçado	ago	12868
F0001	00019	Orçado	ago	1674
F0001	00019	Orçado	ago	2302
F0001	00019	Orçado	ago	2929
F0001	00019	Orçado	ago	1988
F0001	00019	Orçado	ago	1360
F0001	00019	Orçado	ago	1988
F0001	00019	Orçado	ago	4499
F0001	00019	Orçado	ago	942
F0001	00019	Orçado	ago	12973
F0001	00019	Orçado	ago	9625
F0001	00019	Orçado	ago	4289
F0001	00019	Orçado	ago	2720
F0001	00019	Orçado	ago	6486
F0001	00019	Orçado	ago	12868
F0001	00019	Orçado	ago	1674
F0001	00019	Orçado	ago	2302
F0001	00019	Orçado	ago	2929
F0001	00019	Orçado	ago	1988
F0001	00019	Orçado	ago	1360
F0001	00019	Orçado	ago	1988
F0001	00019	Orçado	ago	4499
F0001	00019	Orçado	ago	942
F0001	00019	Orçado	ago	12973
F0001	00019	Orçado	ago	9625
F0001	00019	Orçado	ago	4289
F0001	00019	Orçado	dez	4708
F0001	00019	Orçado	dez	2720
F0001	00019	Orçado	dez	13182
F0001	00019	Orçado	dez	3034
F0001	00019	Orçado	dez	7323
F0001	00019	Orçado	dez	1360
F0001	00019	Orçado	dez	24481
F0001	00019	Orçado	dez	4708
F0001	00019	Orçado	dez	2720
F0001	00019	Orçado	dez	13182
F0001	00019	Orçado	dez	3034
F0001	00019	Orçado	dez	7323
F0001	00019	Orçado	dez	1360
F0001	00019	Orçado	dez	24481
F0001	00019	Orçado	fev	7010
F0001	00019	Orçado	fev	9102
F0001	00019	Orçado	fev	4185
F0001	00019	Orçado	fev	4394
F0001	00019	Orçado	fev	6905
F0001	00019	Orçado	fev	8265
F0001	00019	Orçado	fev	7428
F0001	00019	Orçado	fev	9730
F0001	00019	Orçado	fev	7010
F0001	00019	Orçado	fev	9102
F0001	00019	Orçado	fev	4185
F0001	00019	Orçado	fev	4394
F0001	00019	Orçado	fev	6905
F0001	00019	Orçado	fev	8265
F0001	00019	Orçado	fev	7428
F0001	00019	Orçado	fev	9730
F0001	00019	Orçado	jan	8684
F0001	00019	Orçado	jan	1360
F0001	00019	Orçado	jan	7010
F0001	00019	Orçado	jan	7323
F0001	00019	Orçado	jan	7428
F0001	00019	Orçado	jan	8684
F0001	00019	Orçado	jan	1360
F0001	00019	Orçado	jan	7010
F0001	00019	Orçado	jan	7323
F0001	00019	Orçado	jan	7428
F0001	00019	Orçado	jul	1779
F0001	00019	Orçado	jul	2092
F0001	00019	Orçado	jul	9311
F0001	00019	Orçado	jul	4708
F0001	00019	Orçado	jul	1988
F0001	00019	Orçado	jul	3243
F0001	00019	Orçado	jul	2197
F0001	00019	Orçado	jul	2197
F0001	00019	Orçado	jul	3348
F0001	00019	Orçado	jul	2720
F0001	00019	Orçado	jul	7010
F0001	00019	Orçado	jul	5650
F0001	00019	Orçado	jul	2825
F0001	00019	Orçado	jul	1779
F0001	00019	Orçado	jul	2092
F0001	00019	Orçado	jul	9311
F0001	00019	Orçado	jul	4708
F0001	00019	Orçado	jul	1988
F0001	00019	Orçado	jul	3243
F0001	00019	Orçado	jul	2197
F0001	00019	Orçado	jul	2197
F0001	00019	Orçado	jul	3348
F0001	00019	Orçado	jul	2720
F0001	00019	Orçado	jul	7010
F0001	00019	Orçado	jul	5650
F0001	00019	Orçado	jul	2825
F0001	00019	Orçado	jun	3766
F0001	00019	Orçado	jun	2406
F0001	00019	Orçado	jun	2197
F0001	00019	Orçado	jun	4185
F0001	00019	Orçado	jun	7533
F0001	00019	Orçado	jun	2929
F0001	00019	Orçado	jun	18204
F0001	00019	Orçado	jun	3348
F0001	00019	Orçado	jun	6800
F0001	00019	Orçado	jun	7742
F0001	00019	Orçado	jun	5963
F0001	00019	Orçado	jun	8370
F0001	00019	Orçado	jun	9521
F0001	00019	Orçado	jun	15484
F0001	00019	Orçado	jun	3662
F0001	00019	Orçado	jun	3871
F0001	00019	Orçado	jun	7114
F0001	00019	Orçado	jun	3766
F0001	00019	Orçado	jun	2406
F0001	00019	Orçado	jun	2197
F0001	00019	Orçado	jun	4185
F0001	00019	Orçado	jun	7533
F0001	00019	Orçado	jun	2929
F0001	00019	Orçado	jun	18204
F0001	00019	Orçado	jun	3348
F0001	00019	Orçado	jun	6800
F0001	00019	Orçado	jun	7742
F0001	00019	Orçado	jun	5963
F0001	00019	Orçado	jun	8370
F0001	00019	Orçado	jun	9521
F0001	00019	Orçado	jun	15484
F0001	00019	Orçado	jun	3662
F0001	00019	Orçado	jun	3871
F0001	00019	Orçado	jun	7114
F0001	00019	Orçado	mai	1360
F0001	00019	Orçado	mai	1779
F0001	00019	Orçado	mai	4499
F0001	00019	Orçado	mai	2197
F0001	00019	Orçado	mai	5859
F0001	00019	Orçado	mai	5126
F0001	00019	Orçado	mai	7323
F0001	00019	Orçado	mai	6173
F0001	00019	Orçado	mai	6486
F0001	00019	Orçado	mai	2720
F0001	00019	Orçado	mai	1360
F0001	00019	Orçado	mai	1779
F0001	00019	Orçado	mai	4499
F0001	00019	Orçado	mai	2197
F0001	00019	Orçado	mai	5859
F0001	00019	Orçado	mai	5126
F0001	00019	Orçado	mai	7323
F0001	00019	Orçado	mai	6173
F0001	00019	Orçado	mai	6486
F0001	00019	Orçado	mai	2720
F0001	00019	Orçado	mar	4499
F0001	00019	Orçado	mar	10357
F0001	00019	Orçado	mar	24481
F0001	00019	Orçado	mar	7742
F0001	00019	Orçado	mar	4499
F0001	00019	Orçado	mar	10357
F0001	00019	Orçado	mar	24481
F0001	00019	Orçado	mar	7742
F0001	00019	Orçado	nov	8474
F0001	00019	Orçado	nov	18832
F0001	00019	Orçado	nov	11508
F0001	00019	Orçado	nov	3034
F0001	00019	Orçado	nov	6382
F0001	00019	Orçado	nov	2406
F0001	00019	Orçado	nov	1360
F0001	00019	Orçado	nov	9730
F0001	00019	Orçado	nov	6382
F0001	00019	Orçado	nov	8474
F0001	00019	Orçado	nov	18832
F0001	00019	Orçado	nov	11508
F0001	00019	Orçado	nov	3034
F0001	00019	Orçado	nov	6382
F0001	00019	Orçado	nov	2406
F0001	00019	Orçado	nov	1360
F0001	00019	Orçado	nov	9730
F0001	00019	Orçado	nov	6382
F0001	00019	Orçado	out	7533
F0001	00019	Orçado	out	5022
F0001	00019	Orçado	out	4394
F0001	00019	Orçado	out	3871
F0001	00019	Orçado	out	1360
F0001	00019	Orçado	out	4080
F0001	00019	Orçado	out	6905
F0001	00019	Orçado	out	3662
F0001	00019	Orçado	out	5754
F0001	00019	Orçado	out	5440
F0001	00019	Orçado	out	2720
F0001	00019	Orçado	out	5545
F0001	00019	Orçado	out	5650
F0001	00019	Orçado	out	21447
F0001	00019	Orçado	out	2720
F0001	00019	Orçado	out	16321
F0001	00019	Orçado	out	7637
F0001	00019	Orçado	out	8370
F0001	00019	Orçado	out	37664
F0001	00019	Orçado	out	7742
F0001	00019	Orçado	out	14438
F0001	00019	Orçado	out	12241
F0001	00019	Orçado	out	15589
F0001	00019	Orçado	out	16321
F0001	00019	Orçado	out	5963
F0001	00019	Orçado	out	7533
F0001	00019	Orçado	out	5022
F0001	00019	Orçado	out	4394
F0001	00019	Orçado	out	3871
F0001	00019	Orçado	out	1360
F0001	00019	Orçado	out	4080
F0001	00019	Orçado	out	6905
F0001	00019	Orçado	out	3662
F0001	00019	Orçado	out	5754
F0001	00019	Orçado	out	5440
F0001	00019	Orçado	out	2720
F0001	00019	Orçado	out	5545
F0001	00019	Orçado	out	5650
F0001	00019	Orçado	out	21447
F0001	00019	Orçado	out	2720
F0001	00019	Orçado	out	16321
F0001	00019	Orçado	out	7637
F0001	00019	Orçado	out	8370
F0001	00019	Orçado	out	37664
F0001	00019	Orçado	out	7742
F0001	00019	Orçado	out	14438
F0001	00019	Orçado	out	12241
F0001	00019	Orçado	out	15589
F0001	00019	Orçado	out	16321
F0001	00019	Orçado	out	5963
F0001	00019	Orçado	set	2929
F0001	00019	Orçado	set	3034
F0001	00019	Orçado	set	8997
F0001	00019	Orçado	set	3243
F0001	00019	Orçado	set	12241
F0001	00019	Orçado	set	9416
F0001	00019	Orçado	set	2929
F0001	00019	Orçado	set	3034
F0001	00019	Orçado	set	8997
F0001	00019	Orçado	set	3243
F0001	00019	Orçado	set	12241
F0001	00019	Orçado	set	9416
F0002	00019	Orçado	abr	1150
F0002	00019	Orçado	abr	553
F0002	00019	Orçado	abr	575
F0002	00019	Orçado	abr	332
F0002	00019	Orçado	abr	2256
F0002	00019	Orçado	abr	575
F0002	00019	Orçado	abr	1371
F0002	00019	Orçado	abr	597
F0002	00019	Orçado	abr	1172
F0002	00019	Orçado	abr	995
F0002	00019	Orçado	abr	1084
F0002	00019	Orçado	abr	1305
F0002	00019	Orçado	abr	1349
F0002	00019	Orçado	abr	863
F0002	00019	Orçado	abr	641
F0002	00019	Orçado	abr	3413
F0002	00019	Orçado	abr	1641
F0002	00019	Orçado	abr	1707
F0002	00019	Orçado	abr	985
F0002	00019	Orçado	abr	6695
F0002	00019	Orçado	abr	1707
F0002	00019	Orçado	abr	4070
F0002	00019	Orçado	abr	1772
F0002	00019	Orçado	abr	3479
F0002	00019	Orçado	abr	2954
F0002	00019	Orçado	abr	3216
F0002	00019	Orçado	abr	3873
F0002	00019	Orçado	abr	4004
F0002	00019	Orçado	abr	2560
F0002	00019	Orçado	abr	1904
F0002	00019	Orçado	ago	619
F0002	00019	Orçado	ago	442
F0002	00019	Orçado	ago	1924
F0002	00019	Orçado	ago	1438
F0002	00019	Orçado	ago	332
F0002	00019	Orçado	ago	818
F0002	00019	Orçado	ago	1504
F0002	00019	Orçado	ago	531
F0002	00019	Orçado	ago	1725
F0002	00019	Orçado	ago	332
F0002	00019	Orçado	ago	575
F0002	00019	Orçado	ago	1838
F0002	00019	Orçado	ago	1313
F0002	00019	Orçado	ago	5711
F0002	00019	Orçado	ago	4267
F0002	00019	Orçado	ago	985
F0002	00019	Orçado	ago	2429
F0002	00019	Orçado	ago	4464
F0002	00019	Orçado	ago	1575
F0002	00019	Orçado	ago	5120
F0002	00019	Orçado	ago	985
F0002	00019	Orçado	ago	1707
F0002	00019	Orçado	dez	221
F0002	00019	Orçado	dez	2124
F0002	00019	Orçado	dez	664
F0002	00019	Orçado	dez	376
F0002	00019	Orçado	dez	420
F0002	00019	Orçado	dez	2522
F0002	00019	Orçado	dez	619
F0002	00019	Orçado	dez	929
F0002	00019	Orçado	dez	332
F0002	00019	Orçado	dez	973
F0002	00019	Orçado	dez	1394
F0002	00019	Orçado	dez	2079
F0002	00019	Orçado	dez	907
F0002	00019	Orçado	dez	1637
F0002	00019	Orçado	dez	1394
F0002	00019	Orçado	dez	656
F0002	00019	Orçado	dez	6301
F0002	00019	Orçado	dez	1969
F0002	00019	Orçado	dez	1116
F0002	00019	Orçado	dez	1247
F0002	00019	Orçado	dez	7483
F0002	00019	Orçado	dez	1838
F0002	00019	Orçado	dez	2757
F0002	00019	Orçado	dez	985
F0002	00019	Orçado	dez	2888
F0002	00019	Orçado	dez	4135
F0002	00019	Orçado	dez	6170
F0002	00019	Orçado	dez	2691
F0002	00019	Orçado	dez	4857
F0002	00019	Orçado	dez	4135
F0002	00019	Orçado	fev	1283
F0002	00019	Orçado	fev	995
F0002	00019	Orçado	fev	2942
F0002	00019	Orçado	fev	1283
F0002	00019	Orçado	fev	1548
F0002	00019	Orçado	fev	575
F0002	00019	Orçado	fev	597
F0002	00019	Orçado	fev	3807
F0002	00019	Orçado	fev	2954
F0002	00019	Orçado	fev	8730
F0002	00019	Orçado	fev	3807
F0002	00019	Orçado	fev	4595
